00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 16:21:58,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 16:23:59,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 16:24:59,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 16:38:03,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 16:39:04,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 16:40:04,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 16:54:07,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 16:55:07,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:07:12,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:08:12,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:09:13,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:16:22,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:17:22,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:18:22,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:19:23,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:20:23,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

00/00/2000 00:00:00,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:22:24,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:23:24,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:24:24,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:25:24,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:26:24,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:27:24,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:28:25,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:29:25,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:30:25,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:31:25,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:32:25,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:33:25,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:34:26,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:35:26,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:36:26,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:37:27,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:38:27,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:39:27,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:40:27,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:41:27,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

12/03/2021 17:42:28,Register address,Register name,Register value
,0x0005,Current,25.66
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 01:47:34,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 01:48:41,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 01:49:50,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 01:50:57,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 01:52:05,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 01:53:12,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 01:54:22,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 01:55:29,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 01:56:36,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 01:57:45,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 01:58:54,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:00:01,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:01:08,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:02:17,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:03:24,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:04:32,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:05:39,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:06:47,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:07:54,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:10:27,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:11:35,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:12:42,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:13:49,Register address,Register name,Register value
,0x0005,Current,275.55
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:26:23,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:35:44,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:36:49,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:37:54,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:39:31,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:40:37,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:41:42,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:42:49,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:43:54,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:44:59,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:46:04,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:47:10,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:48:15,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The requested operation was succesfully.,,

16/03/2021 02:50:29,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The client requested bad request.,,

16/03/2021 02:51:34,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The client requested bad request.,,

16/03/2021 02:52:39,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The client requested bad request.,,

16/03/2021 02:53:45,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The client requested bad request.,,

16/03/2021 02:54:50,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The client requested bad request.,,

16/03/2021 02:55:56,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The client requested bad request.,,

16/03/2021 02:57:01,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The client requested bad request.,,

16/03/2021 02:58:06,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The client requested bad request.,,

16/03/2021 02:59:12,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The client requested bad request.,,

16/03/2021 03:00:17,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The client requested bad request.,,

16/03/2021 03:01:23,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The client requested bad request.,,

16/03/2021 03:02:28,Register address,Register name,Register value
,0x0005,Current,277.89
,Magellan response,,
,The client requested bad request.,,

16/03/2021 03:57:43,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 03:58:48,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 03:59:53,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:00:58,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:02:04,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:03:09,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:04:14,Register address,Register name,Register value
,0x0005,Current,240.35
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:05:20,Register address,Register name,Register value
,0x0005,Current,240.35
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:06:25,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:07:31,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:08:36,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:09:41,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:10:47,Register address,Register name,Register value
,0x0005,Current,240.35
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:11:52,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:12:57,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:14:02,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:15:08,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:16:13,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:17:18,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:18:24,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:19:29,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:20:35,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:21:40,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:22:45,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:23:51,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:24:56,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:26:01,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:27:07,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:28:12,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:29:17,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:30:22,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:31:28,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:32:33,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:33:38,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:34:43,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:35:49,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:36:54,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:37:59,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:39:04,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:40:10,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:41:15,Register address,Register name,Register value
,0x0005,Current,240.35
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:42:20,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:43:26,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:44:32,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:45:39,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:46:45,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:47:50,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:48:55,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:50:01,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:51:06,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:52:11,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:53:16,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:54:22,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:55:27,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:56:32,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:57:37,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:58:43,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 04:59:48,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:00:53,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:01:59,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:03:04,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:04:09,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:05:14,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:06:20,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:07:25,Register address,Register name,Register value
,0x0005,Current,240.35
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:08:30,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:09:36,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:10:42,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:11:47,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:12:53,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:13:58,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:15:03,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:16:08,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:17:14,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:18:20,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:19:26,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:20:31,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:21:36,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:22:42,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:23:47,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:24:52,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:25:57,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:27:03,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:28:08,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:29:13,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:30:18,Register address,Register name,Register value
,0x0005,Current,163.79
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:31:25,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:32:31,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:33:37,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:34:43,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:35:49,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

16/03/2021 05:36:55,Register address,Register name,Register value
,0x0005,Current,0.00
,Magellan response,,
,The client requested bad request.,,

